nurse_node,nurse_id,shift_node,date,shift,ward,start_time,end_time,duration_hours,gat_score
21,N016,435,2025-09-10,Night,C,20:00,08:00,12,0.9974482
21,N016,436,2025-09-12,AM,A,07:00,15:00,8,0.9974482
21,N016,437,2025-09-15,Night,A,20:00,08:00,12,0.9974482
21,N016,438,2025-09-18,Flex3,B,09:00,15:00,6,0.9974482
21,N016,439,2025-09-19,AM,B,07:00,15:00,8,0.9974482
21,N016,440,2025-09-21,Flex1,ICU,07:00,11:00,4,0.9974482
21,N016,441,2025-09-22,Flex6,A,07:00,19:00,12,0.9974482
21,N016,442,2025-09-25,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,443,2025-09-26,PM,B,15:00,23:00,8,0.9974482
21,N016,444,2025-09-27,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,445,2025-09-29,Flex2,B,10:00,15:00,5,0.9974482
21,N016,446,2025-09-30,Flex2,C,10:00,15:00,5,0.9974482
21,N016,447,2025-10-02,AM,B,07:00,15:00,8,0.9974482
21,N016,448,2025-10-03,Flex5,C,07:00,15:00,8,0.9974482
21,N016,449,2025-10-05,Flex6,B,07:00,19:00,12,0.9974482
21,N016,450,2025-09-08,PM,ICU,15:00,23:00,8,0.9974482
21,N016,451,2025-09-10,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,452,2025-09-11,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,453,2025-09-12,Night,A,20:00,08:00,12,0.9974482
21,N016,454,2025-09-15,AM,A,07:00,15:00,8,0.9974482
21,N016,455,2025-09-16,PM,A,15:00,23:00,8,0.9974482
21,N016,456,2025-09-18,Flex6,A,07:00,19:00,12,0.9974482
21,N016,457,2025-09-19,Night,ICU,20:00,08:00,12,0.9974482
21,N016,458,2025-09-21,Night,B,20:00,08:00,12,0.9974482
21,N016,459,2025-09-22,PM,ICU,15:00,23:00,8,0.9974482
21,N016,460,2025-09-24,AM,ICU,07:00,15:00,8,0.9974482
21,N016,461,2025-09-26,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,462,2025-09-27,Night,B,20:00,08:00,12,0.9974482
21,N016,463,2025-09-28,Flex6,B,07:00,19:00,12,0.9974482
21,N016,464,2025-09-30,Flex2,A,10:00,15:00,5,0.9974482
21,N016,465,2025-10-01,Flex2,B,10:00,15:00,5,0.9974482
21,N016,466,2025-10-02,AM,A,07:00,15:00,8,0.9974482
21,N016,467,2025-10-03,PM,A,15:00,23:00,8,0.9974482
21,N016,468,2025-10-04,Flex1,A,07:00,11:00,4,0.9974482
21,N016,469,2025-09-08,Flex5,A,07:00,15:00,8,0.9974482
21,N016,470,2025-09-10,Flex5,C,07:00,15:00,8,0.9974482
21,N016,471,2025-09-11,Flex1,A,07:00,11:00,4,0.9974482
21,N016,472,2025-09-12,Night,C,20:00,08:00,12,0.9974482
21,N016,473,2025-09-15,AM,B,07:00,15:00,8,0.9974482
21,N016,474,2025-09-16,PM,C,15:00,23:00,8,0.9974482
21,N016,475,2025-09-17,Flex4,B,12:00,19:00,7,0.9974482
21,N016,476,2025-09-20,Night,C,20:00,08:00,12,0.9974482
21,N016,477,2025-09-21,Flex6,A,07:00,19:00,12,0.9974482
21,N016,478,2025-09-22,Flex1,B,07:00,11:00,4,0.9974482
21,N016,479,2025-09-23,Flex5,B,07:00,15:00,8,0.9974482
21,N016,480,2025-09-24,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,481,2025-09-25,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,482,2025-09-28,Flex5,A,07:00,15:00,8,0.9974482
21,N016,483,2025-09-30,AM,B,07:00,15:00,8,0.9974482
21,N016,484,2025-10-01,Night,C,20:00,08:00,12,0.9974482
21,N016,485,2025-10-03,Flex5,A,07:00,15:00,8,0.9974482
21,N016,486,2025-10-04,AM,A,07:00,15:00,8,0.9974482
21,N016,487,2025-09-08,Flex2,C,10:00,15:00,5,0.9974482
21,N016,488,2025-09-09,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,489,2025-09-10,PM,C,15:00,23:00,8,0.9974482
21,N016,490,2025-09-12,Flex5,C,07:00,15:00,8,0.9974482
21,N016,491,2025-09-14,Flex3,B,09:00,15:00,6,0.9974482
21,N016,492,2025-09-16,AM,A,07:00,15:00,8,0.9974482
21,N016,493,2025-09-18,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,494,2025-09-19,Flex6,B,07:00,19:00,12,0.9974482
21,N016,495,2025-09-21,PM,A,15:00,23:00,8,0.9974482
21,N016,496,2025-09-24,PM,C,15:00,23:00,8,0.9974482
21,N016,497,2025-09-25,Flex6,B,07:00,19:00,12,0.9974482
21,N016,498,2025-09-26,AM,A,07:00,15:00,8,0.9974482
21,N016,499,2025-09-29,Flex1,B,07:00,11:00,4,0.9974482
21,N016,500,2025-09-30,AM,ICU,07:00,15:00,8,0.9974482
21,N016,501,2025-10-01,AM,A,07:00,15:00,8,0.9974482
21,N016,502,2025-10-03,PM,ICU,15:00,23:00,8,0.9974482
21,N016,503,2025-10-04,Flex1,C,07:00,11:00,4,0.9974482
21,N016,504,2025-10-05,Night,A,20:00,08:00,12,0.9974482
21,N016,505,2025-09-08,Flex3,C,09:00,15:00,6,0.9974482
21,N016,506,2025-09-09,Flex2,A,10:00,15:00,5,0.9974482
21,N016,507,2025-09-11,Flex6,C,07:00,19:00,12,0.9974482
21,N016,508,2025-09-12,Flex2,C,10:00,15:00,5,0.9974482
21,N016,509,2025-09-14,Flex3,ICU,09:00,15:00,6,0.9974482
21,N016,510,2025-09-15,Flex4,B,12:00,19:00,7,0.9974482
21,N016,511,2025-09-17,Flex4,A,12:00,19:00,7,0.9974482
21,N016,512,2025-09-21,AM,B,07:00,15:00,8,0.9974482
21,N016,513,2025-09-26,Flex1,A,07:00,11:00,4,0.9974482
21,N016,514,2025-09-27,Night,C,20:00,08:00,12,0.9974482
21,N016,515,2025-09-29,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,516,2025-10-01,Flex5,B,07:00,15:00,8,0.9974482
21,N016,517,2025-10-02,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,518,2025-10-03,Flex2,C,10:00,15:00,5,0.9974482
21,N016,519,2025-10-04,Flex1,ICU,07:00,11:00,4,0.9974482
21,N016,520,2025-10-05,Flex5,C,07:00,15:00,8,0.9974482
21,N016,521,2025-09-11,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,522,2025-09-13,Flex5,C,07:00,15:00,8,0.9974482
21,N016,523,2025-09-15,Flex2,A,10:00,15:00,5,0.9974482
21,N016,524,2025-09-18,PM,B,15:00,23:00,8,0.9974482
21,N016,525,2025-09-22,Night,B,20:00,08:00,12,0.9974482
21,N016,526,2025-09-24,AM,A,07:00,15:00,8,0.9974482
21,N016,527,2025-09-25,Flex1,ICU,07:00,11:00,4,0.9974482
21,N016,528,2025-09-26,Flex4,C,12:00,19:00,7,0.9974482
21,N016,529,2025-09-27,AM,ICU,07:00,15:00,8,0.9974482
21,N016,530,2025-09-30,Flex5,B,07:00,15:00,8,0.9974482
21,N016,531,2025-10-01,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,532,2025-10-04,AM,ICU,07:00,15:00,8,0.9974482
21,N016,533,2025-10-05,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,534,2025-09-08,Flex3,ICU,09:00,15:00,6,0.9974482
21,N016,535,2025-09-09,Flex2,C,10:00,15:00,5,0.9974482
21,N016,536,2025-09-11,Flex6,A,07:00,19:00,12,0.9974482
21,N016,537,2025-09-13,PM,C,15:00,23:00,8,0.9974482
21,N016,538,2025-09-15,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,539,2025-09-16,Flex6,C,07:00,19:00,12,0.9974482
21,N016,540,2025-09-17,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,541,2025-09-20,Flex4,C,12:00,19:00,7,0.9974482
21,N016,542,2025-09-21,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,543,2025-09-22,PM,C,15:00,23:00,8,0.9974482
21,N016,544,2025-09-25,AM,ICU,07:00,15:00,8,0.9974482
21,N016,545,2025-09-26,Flex3,B,09:00,15:00,6,0.9974482
21,N016,546,2025-09-28,AM,ICU,07:00,15:00,8,0.9974482
21,N016,547,2025-09-30,Night,ICU,20:00,08:00,12,0.9974482
21,N016,548,2025-10-04,AM,C,07:00,15:00,8,0.9974482
21,N016,549,2025-09-08,Night,ICU,20:00,08:00,12,0.9974482
21,N016,550,2025-09-09,AM,ICU,07:00,15:00,8,0.9974482
21,N016,551,2025-09-10,PM,B,15:00,23:00,8,0.9974482
21,N016,552,2025-09-12,Flex6,C,07:00,19:00,12,0.9974482
21,N016,553,2025-09-13,AM,ICU,07:00,15:00,8,0.9974482
21,N016,554,2025-09-14,Flex2,C,10:00,15:00,5,0.9974482
21,N016,555,2025-09-18,Flex5,B,07:00,15:00,8,0.9974482
21,N016,556,2025-09-19,Flex5,C,07:00,15:00,8,0.9974482
21,N016,557,2025-09-21,PM,B,15:00,23:00,8,0.9974482
21,N016,558,2025-09-25,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,559,2025-09-26,Flex5,ICU,07:00,15:00,8,0.9974482
21,N016,560,2025-09-28,Flex5,ICU,07:00,15:00,8,0.9974482
21,N016,561,2025-09-30,Flex1,C,07:00,11:00,4,0.9974482
21,N016,562,2025-10-02,Flex3,ICU,09:00,15:00,6,0.9974482
21,N016,563,2025-10-03,PM,C,15:00,23:00,8,0.9974482
21,N016,564,2025-09-09,Flex5,ICU,07:00,15:00,8,0.9974482
21,N016,565,2025-09-10,Flex1,B,07:00,11:00,4,0.9974482
21,N016,566,2025-09-12,PM,B,15:00,23:00,8,0.9974482
21,N016,567,2025-09-13,Flex4,C,12:00,19:00,7,0.9974482
21,N016,568,2025-09-18,Flex5,A,07:00,15:00,8,0.9974482
21,N016,569,2025-09-19,AM,A,07:00,15:00,8,0.9974482
21,N016,570,2025-09-21,Flex2,C,10:00,15:00,5,0.9974482
21,N016,571,2025-09-28,Night,ICU,20:00,08:00,12,0.9974482
21,N016,572,2025-09-29,Night,ICU,20:00,08:00,12,0.9974482
21,N016,573,2025-10-01,Flex5,A,07:00,15:00,8,0.9974482
21,N016,574,2025-10-03,Flex5,B,07:00,15:00,8,0.9974482
21,N016,575,2025-10-04,Flex5,C,07:00,15:00,8,0.9974482
21,N016,576,2025-10-05,Flex5,B,07:00,15:00,8,0.9974482
21,N016,577,2025-09-11,Night,B,20:00,08:00,12,0.9974482
21,N016,578,2025-09-13,Flex4,B,12:00,19:00,7,0.9974482
21,N016,579,2025-09-15,Flex6,C,07:00,19:00,12,0.9974482
21,N016,580,2025-09-18,Flex3,A,09:00,15:00,6,0.9974482
21,N016,581,2025-09-25,AM,A,07:00,15:00,8,0.9974482
21,N016,582,2025-09-26,Night,C,20:00,08:00,12,0.9974482
21,N016,583,2025-09-27,Flex3,B,09:00,15:00,6,0.9974482
21,N016,584,2025-09-30,Flex4,A,12:00,19:00,7,0.9974482
21,N016,585,2025-10-01,Flex1,ICU,07:00,11:00,4,0.9974482
21,N016,586,2025-09-10,Flex2,A,10:00,15:00,5,0.9974482
21,N016,587,2025-09-17,Flex6,A,07:00,19:00,12,0.9974482
21,N016,588,2025-09-19,Flex3,B,09:00,15:00,6,0.9974482
21,N016,589,2025-09-20,PM,A,15:00,23:00,8,0.9974482
21,N016,590,2025-09-25,Flex1,A,07:00,11:00,4,0.9974482
21,N016,591,2025-09-30,Flex5,ICU,07:00,15:00,8,0.9974482
21,N016,592,2025-10-02,Flex6,A,07:00,19:00,12,0.9974482
21,N016,593,2025-10-03,Flex1,A,07:00,11:00,4,0.9974482
21,N016,594,2025-10-05,AM,A,07:00,15:00,8,0.9974482
21,N016,595,2025-09-09,PM,A,15:00,23:00,8,0.9974482
21,N016,596,2025-09-11,Flex4,B,12:00,19:00,7,0.9974482
21,N016,597,2025-09-12,Flex4,B,12:00,19:00,7,0.9974482
21,N016,598,2025-09-14,Flex1,A,07:00,11:00,4,0.9974482
21,N016,599,2025-09-16,AM,C,07:00,15:00,8,0.9974482
21,N016,600,2025-09-17,PM,C,15:00,23:00,8,0.9974482
21,N016,601,2025-09-19,Flex3,ICU,09:00,15:00,6,0.9974482
21,N016,602,2025-09-20,Flex2,B,10:00,15:00,5,0.9974482
21,N016,603,2025-09-22,AM,A,07:00,15:00,8,0.9974482
21,N016,604,2025-09-26,AM,ICU,07:00,15:00,8,0.9974482
21,N016,605,2025-09-27,Flex5,C,07:00,15:00,8,0.9974482
21,N016,606,2025-09-28,AM,C,07:00,15:00,8,0.9974482
21,N016,607,2025-09-30,Flex1,ICU,07:00,11:00,4,0.9974482
21,N016,608,2025-10-02,PM,ICU,15:00,23:00,8,0.9974482
21,N016,609,2025-09-12,Flex2,B,10:00,15:00,5,0.9974482
21,N016,610,2025-09-13,Flex4,A,12:00,19:00,7,0.9974482
21,N016,611,2025-09-14,Night,B,20:00,08:00,12,0.9974482
21,N016,612,2025-09-16,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,613,2025-09-18,Flex5,ICU,07:00,15:00,8,0.9974482
21,N016,614,2025-09-19,PM,A,15:00,23:00,8,0.9974482
21,N016,615,2025-09-20,Flex2,A,10:00,15:00,5,0.9974482
21,N016,616,2025-09-26,Flex3,A,09:00,15:00,6,0.9974482
21,N016,617,2025-09-30,Flex3,C,09:00,15:00,6,0.9974482
21,N016,618,2025-10-01,Flex6,A,07:00,19:00,12,0.9974482
21,N016,619,2025-10-03,Flex3,B,09:00,15:00,6,0.9974482
21,N016,620,2025-10-05,Flex2,A,10:00,15:00,5,0.9974482
21,N016,621,2025-09-09,Flex2,B,10:00,15:00,5,0.9974482
21,N016,622,2025-09-10,Flex5,B,07:00,15:00,8,0.9974482
21,N016,623,2025-09-11,Flex4,C,12:00,19:00,7,0.9974482
21,N016,624,2025-09-13,PM,B,15:00,23:00,8,0.9974482
21,N016,625,2025-09-14,Flex4,C,12:00,19:00,7,0.9974482
21,N016,626,2025-09-16,AM,B,07:00,15:00,8,0.9974482
21,N016,627,2025-09-20,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,628,2025-09-21,Flex6,C,07:00,19:00,12,0.9974482
21,N016,629,2025-09-22,Flex6,B,07:00,19:00,12,0.9974482
21,N016,630,2025-09-24,Flex3,ICU,09:00,15:00,6,0.9974482
21,N016,631,2025-09-25,Flex1,B,07:00,11:00,4,0.9974482
21,N016,632,2025-09-26,Flex5,A,07:00,15:00,8,0.9974482
21,N016,633,2025-09-28,PM,C,15:00,23:00,8,0.9974482
21,N016,634,2025-10-03,Flex6,B,07:00,19:00,12,0.9974482
21,N016,635,2025-10-04,Night,ICU,20:00,08:00,12,0.9974482
21,N016,636,2025-09-08,Flex4,A,12:00,19:00,7,0.9974482
21,N016,637,2025-09-10,Flex2,B,10:00,15:00,5,0.9974482
21,N016,638,2025-09-13,Night,ICU,20:00,08:00,12,0.9974482
21,N016,639,2025-09-14,Flex5,ICU,07:00,15:00,8,0.9974482
21,N016,640,2025-09-20,Flex6,A,07:00,19:00,12,0.9974482
21,N016,641,2025-09-21,Flex5,A,07:00,15:00,8,0.9974482
21,N016,642,2025-09-23,Flex2,C,10:00,15:00,5,0.9974482
21,N016,643,2025-09-28,Flex1,ICU,07:00,11:00,4,0.9974482
21,N016,644,2025-09-29,Flex4,B,12:00,19:00,7,0.9974482
21,N016,645,2025-09-30,Flex6,C,07:00,19:00,12,0.9974482
21,N016,646,2025-10-01,Flex5,C,07:00,15:00,8,0.9974482
21,N016,647,2025-10-05,Flex5,A,07:00,15:00,8,0.9974482
21,N016,648,2025-09-10,Flex3,B,09:00,15:00,6,0.9974482
21,N016,649,2025-09-11,Flex2,B,10:00,15:00,5,0.9974482
21,N016,650,2025-09-13,Flex3,A,09:00,15:00,6,0.9974482
21,N016,651,2025-09-15,Flex4,ICU,12:00,19:00,7,0.9974482
21,N016,652,2025-09-16,Flex2,A,10:00,15:00,5,0.9974482
21,N016,653,2025-09-17,Flex6,B,07:00,19:00,12,0.9974482
21,N016,654,2025-09-18,AM,B,07:00,15:00,8,0.9974482
21,N016,655,2025-09-19,PM,B,15:00,23:00,8,0.9974482
21,N016,656,2025-09-22,AM,ICU,07:00,15:00,8,0.9974482
21,N016,657,2025-09-23,Flex1,B,07:00,11:00,4,0.9974482
21,N016,658,2025-09-29,Flex4,C,12:00,19:00,7,0.9974482
21,N016,659,2025-10-04,Flex2,B,10:00,15:00,5,0.9974482
21,N016,660,2025-09-10,Flex6,A,07:00,19:00,12,0.9974482
21,N016,661,2025-09-13,PM,A,15:00,23:00,8,0.9974482
21,N016,662,2025-09-14,Flex4,A,12:00,19:00,7,0.9974482
21,N016,663,2025-09-17,Flex5,A,07:00,15:00,8,0.9974482
21,N016,664,2025-09-23,AM,A,07:00,15:00,8,0.9974482
21,N016,665,2025-09-24,Flex3,C,09:00,15:00,6,0.9974482
21,N016,666,2025-09-27,PM,C,15:00,23:00,8,0.9974482
21,N016,667,2025-09-29,PM,ICU,15:00,23:00,8,0.9974482
21,N016,668,2025-10-01,Flex3,C,09:00,15:00,6,0.9974482
21,N016,669,2025-10-02,Night,ICU,20:00,08:00,12,0.9974482
21,N016,670,2025-10-03,Flex4,A,12:00,19:00,7,0.9974482
21,N016,671,2025-10-04,PM,ICU,15:00,23:00,8,0.9974482
21,N016,672,2025-09-15,PM,C,15:00,23:00,8,0.9974482
21,N016,673,2025-09-17,PM,A,15:00,23:00,8,0.9974482
21,N016,674,2025-09-18,Flex2,B,10:00,15:00,5,0.9974482
21,N016,675,2025-09-26,Flex1,C,07:00,11:00,4,0.9974482
21,N016,676,2025-09-28,AM,A,07:00,15:00,8,0.9974482
21,N016,677,2025-09-30,Flex4,C,12:00,19:00,7,0.9974482
21,N016,678,2025-10-01,Flex3,A,09:00,15:00,6,0.9974482
21,N016,679,2025-10-02,Night,C,20:00,08:00,12,0.9974482
21,N016,680,2025-09-08,Flex5,C,07:00,15:00,8,0.9974482
21,N016,681,2025-09-11,Flex5,C,07:00,15:00,8,0.9974482
21,N016,682,2025-09-17,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,683,2025-09-19,Night,C,20:00,08:00,12,0.9974482
21,N016,684,2025-09-20,Flex1,A,07:00,11:00,4,0.9974482
21,N016,685,2025-09-21,Flex3,B,09:00,15:00,6,0.9974482
21,N016,686,2025-09-22,Flex4,B,12:00,19:00,7,0.9974482
21,N016,687,2025-09-23,Flex2,B,10:00,15:00,5,0.9974482
21,N016,688,2025-09-24,Flex5,C,07:00,15:00,8,0.9974482
21,N016,689,2025-09-27,Flex4,B,12:00,19:00,7,0.9974482
21,N016,690,2025-09-29,Flex1,A,07:00,11:00,4,0.9974482
21,N016,691,2025-09-08,Flex2,ICU,10:00,15:00,5,0.9974482
21,N016,692,2025-09-11,Night,ICU,20:00,08:00,12,0.9974482
21,N016,693,2025-09-12,PM,C,15:00,23:00,8,0.9974482
21,N016,694,2025-09-13,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,695,2025-09-15,Flex1,ICU,07:00,11:00,4,0.9974482
21,N016,696,2025-09-17,AM,C,07:00,15:00,8,0.9974482
21,N016,697,2025-09-18,Flex6,B,07:00,19:00,12,0.9974482
21,N016,698,2025-09-23,Flex5,ICU,07:00,15:00,8,0.9974482
21,N016,699,2025-09-28,Flex3,ICU,09:00,15:00,6,0.9974482
21,N016,700,2025-09-29,AM,C,07:00,15:00,8,0.9974482
21,N016,701,2025-10-03,PM,B,15:00,23:00,8,0.9974482
21,N016,702,2025-10-04,Flex2,C,10:00,15:00,5,0.9974482
21,N016,703,2025-10-05,Flex2,B,10:00,15:00,5,0.9974482
21,N016,704,2025-09-11,Flex1,C,07:00,11:00,4,0.9974482
21,N016,705,2025-09-12,PM,ICU,15:00,23:00,8,0.9974482
21,N016,706,2025-09-15,Flex4,C,12:00,19:00,7,0.9974482
21,N016,707,2025-09-16,PM,B,15:00,23:00,8,0.9974482
21,N016,708,2025-09-19,Flex2,B,10:00,15:00,5,0.9974482
21,N016,709,2025-09-21,Flex2,B,10:00,15:00,5,0.9974482
21,N016,710,2025-09-23,Flex1,C,07:00,11:00,4,0.9974482
21,N016,711,2025-09-26,Flex6,B,07:00,19:00,12,0.9974482
21,N016,712,2025-09-28,Flex6,ICU,07:00,19:00,12,0.9974482
21,N016,713,2025-09-29,Flex5,B,07:00,15:00,8,0.9974482
21,N016,714,2025-10-02,Flex4,A,12:00,19:00,7,0.9974482
21,N016,715,2025-10-04,Flex4,B,12:00,19:00,7,0.9974482
21,N016,716,2025-09-10,Flex3,C,09:00,15:00,6,0.9974482
21,N016,717,2025-09-17,AM,B,07:00,15:00,8,0.9974482
21,N016,718,2025-09-19,Flex3,C,09:00,15:00,6,0.9974482
21,N016,719,2025-09-20,PM,B,15:00,23:00,8,0.9974482
21,N016,720,2025-09-22,Flex6,C,07:00,19:00,12,0.9974482
21,N016,721,2025-09-29,Flex3,ICU,09:00,15:00,6,0.9974482
21,N016,722,2025-10-01,Night,B,20:00,08:00,12,0.9974482
22,N040,40,2025-09-08,Flex1,A,07:00,11:00,4,0.9974482
22,N040,41,2025-09-09,Flex3,C,09:00,15:00,6,0.9974482
22,N040,42,2025-09-10,Flex2,C,10:00,15:00,5,0.9974482
22,N040,43,2025-09-11,PM,ICU,15:00,23:00,8,0.9974482
22,N040,44,2025-09-12,Flex4,A,12:00,19:00,7,0.9974482
22,N040,45,2025-09-13,Flex6,C,07:00,19:00,12,0.9974482
22,N040,46,2025-09-14,Flex3,C,09:00,15:00,6,0.9974482
22,N040,47,2025-09-15,Flex4,A,12:00,19:00,7,0.9974482
22,N040,48,2025-09-16,Night,C,20:00,08:00,12,0.9974482
22,N040,49,2025-09-17,Flex3,A,09:00,15:00,6,0.9974482
22,N040,50,2025-09-18,Flex4,A,12:00,19:00,7,0.9974482
22,N040,51,2025-09-19,Flex1,ICU,07:00,11:00,4,0.9974482
22,N040,52,2025-09-20,AM,B,07:00,15:00,8,0.9974482
22,N040,53,2025-09-21,AM,ICU,07:00,15:00,8,0.9974482
22,N040,54,2025-09-22,Night,ICU,20:00,08:00,12,0.9974482
22,N040,55,2025-09-23,PM,ICU,15:00,23:00,8,0.9974482
22,N040,56,2025-09-24,Flex1,ICU,07:00,11:00,4,0.9974482
22,N040,57,2025-09-25,PM,A,15:00,23:00,8,0.9974482
22,N040,58,2025-09-26,Flex1,ICU,07:00,11:00,4,0.9974482
22,N040,59,2025-09-27,PM,ICU,15:00,23:00,8,0.9974482
22,N040,60,2025-09-28,Flex2,C,10:00,15:00,5,0.9974482
22,N040,61,2025-09-29,Flex3,B,09:00,15:00,6,0.9974482
22,N040,62,2025-09-30,PM,ICU,15:00,23:00,8,0.9974482
22,N040,63,2025-10-01,Flex3,ICU,09:00,15:00,6,0.9974482
22,N040,64,2025-10-02,Flex2,B,10:00,15:00,5,0.9974482
22,N040,65,2025-10-03,AM,B,07:00,15:00,8,0.9974482
22,N040,66,2025-10-04,Flex6,C,07:00,19:00,12,0.9974482
22,N040,67,2025-10-05,Flex4,C,12:00,19:00,7,0.9974482
22,N040,68,2025-09-08,Flex4,C,12:00,19:00,7,0.9974482
22,N040,69,2025-09-09,Flex1,ICU,07:00,11:00,4,0.9974482
22,N040,70,2025-09-10,PM,A,15:00,23:00,8,0.9974482
22,N040,71,2025-09-11,Flex3,A,09:00,15:00,6,0.9974482
22,N040,72,2025-09-12,Night,B,20:00,08:00,12,0.9974482
22,N040,73,2025-09-13,Flex4,ICU,12:00,19:00,7,0.9974482
22,N040,74,2025-09-14,Flex2,ICU,10:00,15:00,5,0.9974482
22,N040,75,2025-09-15,Flex3,A,09:00,15:00,6,0.9974482
22,N040,76,2025-09-16,Flex4,C,12:00,19:00,7,0.9974482
22,N040,77,2025-09-17,Flex4,ICU,12:00,19:00,7,0.9974482
22,N040,78,2025-09-18,Night,A,20:00,08:00,12,0.9974482
22,N040,79,2025-09-19,Flex2,A,10:00,15:00,5,0.9974482
22,N040,80,2025-09-20,Flex5,B,07:00,15:00,8,0.9974482
22,N040,81,2025-09-21,Flex5,ICU,07:00,15:00,8,0.9974482
22,N040,82,2025-09-22,Flex5,A,07:00,15:00,8,0.9974482
22,N040,83,2025-09-23,Flex5,C,07:00,15:00,8,0.9974482
22,N040,84,2025-09-24,AM,B,07:00,15:00,8,0.9974482
22,N040,85,2025-09-25,Night,B,20:00,08:00,12,0.9974482
22,N040,86,2025-09-26,PM,A,15:00,23:00,8,0.9974482
22,N040,87,2025-09-27,PM,B,15:00,23:00,8,0.9974482
22,N040,88,2025-09-28,Flex5,C,07:00,15:00,8,0.9974482
22,N040,89,2025-09-29,Flex5,ICU,07:00,15:00,8,0.9974482
22,N040,90,2025-09-30,PM,A,15:00,23:00,8,0.9974482
22,N040,91,2025-10-01,Flex2,C,10:00,15:00,5,0.9974482
22,N040,92,2025-10-02,Flex3,C,09:00,15:00,6,0.9974482
22,N040,93,2025-10-03,Night,B,20:00,08:00,12,0.9974482
22,N040,94,2025-10-04,PM,A,15:00,23:00,8,0.9974482
22,N040,95,2025-10-05,Flex1,A,07:00,11:00,4,0.9974482
22,N040,96,2025-09-08,Flex3,B,09:00,15:00,6,0.9974482
22,N040,97,2025-09-09,Flex1,A,07:00,11:00,4,0.9974482
22,N040,98,2025-09-10,AM,C,07:00,15:00,8,0.9974482
22,N040,99,2025-09-11,Flex2,C,10:00,15:00,5,0.9974482
22,N040,100,2025-09-12,Flex4,C,12:00,19:00,7,0.9974482
22,N040,101,2025-09-13,Flex2,C,10:00,15:00,5,0.9974482
22,N040,102,2025-09-14,PM,C,15:00,23:00,8,0.9974482
22,N040,103,2025-09-15,Flex6,A,07:00,19:00,12,0.9974482
22,N040,104,2025-09-16,AM,ICU,07:00,15:00,8,0.9974482
22,N040,105,2025-09-17,Night,A,20:00,08:00,12,0.9974482
22,N040,106,2025-09-18,Flex1,A,07:00,11:00,4,0.9974482
22,N040,107,2025-09-19,Night,B,20:00,08:00,12,0.9974482
22,N040,108,2025-09-20,Flex5,C,07:00,15:00,8,0.9974482
22,N040,109,2025-09-21,Flex6,B,07:00,19:00,12,0.9974482
22,N040,110,2025-09-23,Flex2,ICU,10:00,15:00,5,0.9974482
22,N040,111,2025-09-24,Night,C,20:00,08:00,12,0.9974482
22,N040,112,2025-09-25,Flex3,B,09:00,15:00,6,0.9974482
22,N040,113,2025-09-26,PM,C,15:00,23:00,8,0.9974482
22,N040,114,2025-09-27,Flex6,B,07:00,19:00,12,0.9974482
22,N040,115,2025-09-29,AM,B,07:00,15:00,8,0.9974482
22,N040,116,2025-09-30,PM,C,15:00,23:00,8,0.9974482
22,N040,117,2025-10-01,Flex1,B,07:00,11:00,4,0.9974482
22,N040,118,2025-10-02,PM,A,15:00,23:00,8,0.9974482
22,N040,119,2025-10-03,Flex1,ICU,07:00,11:00,4,0.9974482
22,N040,120,2025-10-04,Flex5,B,07:00,15:00,8,0.9974482
22,N040,121,2025-10-05,Flex1,C,07:00,11:00,4,0.9974482
22,N040,122,2025-09-08,Flex2,B,10:00,15:00,5,0.9974482
22,N040,123,2025-09-09,PM,ICU,15:00,23:00,8,0.9974482
22,N040,124,2025-09-11,Flex4,A,12:00,19:00,7,0.9974482
22,N040,125,2025-09-12,Flex6,ICU,07:00,19:00,12,0.9974482
22,N040,126,2025-09-14,AM,C,07:00,15:00,8,0.9974482
22,N040,127,2025-09-15,Flex5,B,07:00,15:00,8,0.9974482
22,N040,128,2025-09-16,Flex3,A,09:00,15:00,6,0.9974482
22,N040,129,2025-09-17,Flex1,B,07:00,11:00,4,0.9974482
22,N040,130,2025-09-18,Flex2,ICU,10:00,15:00,5,0.9974482
